Threads,Connections,Duration,Page,Total Requests,Total Time,Data Read,Requests/Sec,Transfer/Sec,Thread Latency Avg,Thread Latency StDev,Thread Latency Max,Thread Latency +/- StDev,Thread Req/Sec Avg,Thread Req/Sec StDev,Thread Req/Sec Max,Thread Req/Sec +/- StDev,Connect Errors,Read Errors,Write Errors,Timeout Errors
30,42,10,,121287,10.10s,31.25MB,12010.14,3.09MB,2.61ms,90.00%,77.97ms,90.00%,404.69,66.42%,1.67k,66.42%,,,,
30,43,10,,128349,10.10s,33.07MB,12707.99,3.27MB,2.43ms,89.51%,72.35ms,89.51%,428.64,65.04%,1.55k,65.04%,,,,
30,44,10,,126916,10.10s,32.70MB,12565.36,3.24MB,6.80ms,99.25%,1.84s,99.25%,425.86,70.65%,1.39k,70.65%,,,,
30,45,10,,132859,10.10s,34.23MB,13154.68,3.39MB,2.46ms,97.31%,244.65ms,97.31%,443.33,72.24%,1.61k,72.24%,,,,
30,46,10,,119234,10.10s,30.72MB,11805.91,3.04MB,2.72ms,93.79%,118.88ms,93.79%,397.58,71.71%,1.62k,71.71%,,,,
30,47,10,,131502,10.10s,33.88MB,13020.14,3.35MB,2.38ms,90.95%,67.00ms,90.95%,437.86,66.17%,1.33k,66.17%,,,,
30,48,10,,132958,10.10s,34.26MB,13164.09,3.39MB,2.34ms,91.34%,70.51ms,91.34%,443.56,68.20%,1.51k,68.20%,,,,
30,49,10,,125421,10.10s,32.32MB,12419.15,3.20MB,3.33ms,99.14%,322.14ms,99.14%,426.54,67.65%,0.99k,67.65%,,,,
30,50,10,,126422,10.10s,32.58MB,12517.11,3.23MB,2.61ms,98.09%,305.74ms,98.09%,422.54,71.73%,1.83k,71.73%,,,,
31,31,10,,131956,10.10s,34.00MB,13065.11,3.37MB,2.58ms,94.37%,87.63ms,94.37%,426.05,70.57%,1.59k,70.57%,,,,
31,32,10,,129315,10.10s,33.32MB,12803.59,3.30MB,2.57ms,92.01%,85.54ms,92.01%,417.98,68.32%,1.65k,68.32%,,,,
31,33,10,,128347,10.10s,33.07MB,12707.37,3.27MB,2.74ms,95.39%,130.38ms,95.39%,414.73,68.64%,1.57k,68.64%,,,,
31,34,10,,111641,10.10s,28.77MB,11056.02,2.85MB,3.47ms,97.51%,315.86ms,97.51%,361.45,71.61%,1.89k,71.61%,,,,
31,35,10,,125718,10.10s,32.39MB,12447.53,3.21MB,2.75ms,94.59%,87.30ms,94.59%,405.45,68.55%,1.38k,68.55%,,,,
31,36,10,,126589,10.10s,32.62MB,12532.96,3.23MB,2.75ms,94.58%,101.75ms,94.58%,408.9,70.62%,1.38k,70.62%,,,,
31,37,10,,127919,10.10s,32.96MB,12664.22,3.26MB,2.61ms,92.36%,89.59ms,92.36%,413.18,68.50%,1.55k,68.50%,,,,
31,38,10,,126737,10.10s,32.66MB,12548.12,3.23MB,2.82ms,96.67%,208.97ms,96.67%,408.75,66.07%,1.33k,66.07%,,,,
31,39,10,,126789,10.10s,32.67MB,12553.63,3.23MB,2.70ms,94.64%,99.73ms,94.64%,410.29,68.83%,2.05k,68.83%,,,,
31,40,10,,123068,10.10s,31.71MB,12185.27,3.14MB,2.89ms,97.93%,314.74ms,97.93%,398.02,72.38%,1.63k,72.38%,,,,
31,41,10,,123342,10.10s,31.78MB,12212.15,3.15MB,2.74ms,95.11%,117.86ms,95.11%,398.64,68.38%,1.50k,68.38%,,,,
31,42,10,,125844,10.10s,32.43MB,12460.12,3.21MB,2.64ms,93.38%,91.08ms,93.38%,406.43,67.79%,1.64k,67.79%,,,,
31,43,10,,128234,10.10s,33.04MB,12697.61,3.27MB,2.65ms,96.26%,164.37ms,96.26%,414.7,73.13%,1.69k,73.13%,,,,
31,44,10,,125157,10.10s,32.25MB,12391.49,3.19MB,2.70ms,94.68%,101.51ms,94.68%,403.69,71.27%,1.62k,71.27%,,,,
31,45,10,,126513,10.10s,32.60MB,12526.51,3.23MB,2.76ms,97.14%,237.69ms,97.14%,409.25,69.64%,1.42k,69.64%,,,,
31,46,10,,109922,10.10s,28.32MB,10884.82,2.80MB,3.05ms,94.34%,158.66ms,94.34%,354.95,72.07%,1.57k,72.07%,,,,
31,47,10,,128740,10.10s,33.17MB,12746.92,3.28MB,2.59ms,93.90%,104.95ms,93.90%,415.54,69.61%,1.65k,69.61%,,,,
31,48,10,,120737,10.10s,31.11MB,11954.84,3.08MB,5.80ms,98.14%,800.61ms,98.14%,398.27,75.07%,1.66k,75.07%,,,,
31,49,10,,130032,10.10s,33.51MB,12875.62,3.32MB,2.53ms,92.63%,92.22ms,92.63%,420.38,69.08%,1.69k,69.08%,,,,
31,50,10,,123183,10.10s,31.74MB,12195.86,3.14MB,2.70ms,94.50%,104.16ms,94.50%,397.6,70.13%,1.62k,70.13%,,,,
32,32,10,,117734,10.10s,30.34MB,11656.07,3.00MB,5.34ms,97.72%,263.27ms,97.72%,372.62,72.66%,0.98k,72.66%,,,,
32,33,10,,125458,10.10s,32.33MB,12421.94,3.20MB,2.87ms,95.38%,109.88ms,95.38%,392.37,72.83%,1.39k,72.83%,,,,
32,34,10,,126176,10.10s,32.51MB,12492.97,3.22MB,2.81ms,95.32%,86.83ms,95.32%,394.85,69.92%,1.51k,69.92%,,,,
32,35,10,,127779,10.10s,32.92MB,12651.08,3.26MB,2.84ms,96.80%,160.62ms,96.80%,399.34,70.95%,1.44k,70.95%,,,,
32,36,10,,116768,10.10s,30.09MB,11561.66,2.98MB,3.04ms,96.33%,158.42ms,96.33%,365.55,71.14%,1.29k,71.14%,,,,
32,37,10,,116046,10.10s,29.90MB,11491.62,2.96MB,2.98ms,95.00%,112.92ms,95.00%,363.76,71.73%,1.74k,71.73%,,,,
32,38,10,,110331,10.10s,28.43MB,10923.53,2.81MB,4.24ms,98.78%,566.19ms,98.78%,346.7,72.46%,1.28k,72.46%,,,,
32,39,10,,101581,10.10s,26.17MB,10058.15,2.59MB,3.54ms,96.77%,153.89ms,96.77%,318.56,75.22%,1.89k,75.22%,,,,
32,40,10,,112961,10.10s,29.11MB,11184.61,2.88MB,3.39ms,98.29%,408.28ms,98.29%,353.83,74.53%,1.39k,74.53%,,,,
32,41,10,,124845,10.10s,32.17MB,12360.47,3.18MB,2.84ms,95.27%,101.75ms,95.27%,390.55,73.42%,1.65k,73.42%,,,,
32,42,10,,119709,10.10s,30.85MB,11852.2,3.05MB,3.09ms,98.11%,346.47ms,98.11%,374.55,74.69%,1.68k,74.69%,,,,
32,43,10,,131305,10.10s,33.83MB,13001.7,3.35MB,2.58ms,93.25%,98.50ms,93.25%,411.45,70.04%,1.77k,70.04%,,,,
32,44,10,,132651,10.10s,34.18MB,13134.3,3.38MB,2.61ms,94.71%,98.91ms,94.71%,414.4,66.61%,1.78k,66.61%,,,,
32,45,10,,123052,10.10s,31.71MB,12184.5,3.14MB,8.99ms,96.46%,426.63ms,96.46%,412.37,71.87%,1.44k,71.87%,0,0,0,1
32,46,10,,132551,10.10s,34.15MB,13124.35,3.38MB,2.60ms,96.00%,155.64ms,96.00%,414.96,68.85%,1.58k,68.85%,,,,
32,47,10,,127205,10.10s,32.78MB,12594.31,3.25MB,2.68ms,95.40%,97.61ms,95.40%,397.19,71.42%,1.31k,71.42%,,,,
32,48,10,,124254,10.10s,32.02MB,12303.63,3.17MB,5.63ms,97.94%,310.70ms,97.94%,396.41,74.52%,1.62k,74.52%,,,,
32,49,10,,131341,10.10s,33.84MB,13005.03,3.35MB,2.61ms,94.07%,100.60ms,94.07%,411.02,72.63%,1.75k,72.63%,,,,
32,50,10,,126329,10.10s,32.55MB,12507.48,3.22MB,2.87ms,98.09%,307.31ms,98.09%,395.74,73.41%,1.68k,73.41%,,,,
33,33,10,,118511,10.10s,30.54MB,11733.14,3.02MB,4.03ms,98.98%,684.11ms,98.98%,360.03,73.67%,1.61k,73.67%,,,,
33,34,10,,127386,10.10s,32.82MB,12612.6,3.25MB,2.89ms,95.78%,103.01ms,95.78%,386.48,74.74%,1.61k,74.74%,,,,
33,35,10,,124782,10.10s,32.15MB,12355.41,3.18MB,2.97ms,96.21%,160.71ms,96.21%,378.35,72.30%,1.49k,72.30%,,,,
33,36,10,,121183,10.10s,31.23MB,11998.36,3.09MB,9.54ms,97.04%,741.30ms,97.04%,377.39,72.10%,1.02k,72.10%,,,,
33,37,10,,121447,10.10s,31.29MB,12026.09,3.10MB,3.14ms,96.66%,122.82ms,96.66%,368.62,73.84%,1.34k,73.84%,,,,
33,38,10,,123677,10.10s,31.87MB,12245.66,3.16MB,2.96ms,95.90%,115.77ms,95.90%,375.63,72.95%,1.53k,72.95%,,,,
33,39,10,,125839,10.10s,32.42MB,12459.77,3.21MB,3.00ms,97.72%,263.13ms,97.72%,381.79,73.55%,1.47k,73.55%,,,,
33,40,10,,125303,10.10s,32.29MB,12405.71,3.20MB,3.11ms,98.10%,297.20ms,98.10%,380.53,75.04%,1.65k,75.04%,,,,
33,41,10,,124751,10.10s,32.14MB,12351.17,3.18MB,2.88ms,95.99%,123.71ms,95.99%,378.95,72.46%,1.94k,72.46%,,,,
33,42,10,,121080,10.10s,31.20MB,11988.03,3.09MB,3.43ms,99.36%,654.66ms,99.36%,367.9,73.21%,1.62k,73.21%,,,,
33,43,10,,119309,10.10s,30.74MB,11812.67,3.04MB,3.28ms,98.44%,416.92ms,98.44%,362.2,74.89%,1.51k,74.89%,,,,
33,44,10,,120974,10.10s,31.17MB,11977.72,3.09MB,3.02ms,96.24%,162.17ms,96.24%,366.78,73.78%,1.19k,73.78%,,,,
33,45,10,,118635,10.10s,30.57MB,11746.89,3.03MB,3.09ms,96.80%,192.03ms,96.80%,360.05,72.66%,1.52k,72.66%,,,,
33,46,10,,116426,10.10s,30.00MB,11527.96,2.97MB,11.54ms,97.44%,1.80s,97.44%,368.08,73.89%,1.32k,73.89%,0,0,0,1
33,47,10,,125331,10.10s,32.29MB,12409.9,3.20MB,2.84ms,96.69%,123.74ms,96.69%,380.3,70.24%,1.26k,70.24%,,,,
33,48,10,,124422,10.10s,32.06MB,12318.85,3.17MB,2.82ms,95.13%,115.57ms,95.13%,377.48,75.34%,1.20k,75.34%,,,,
33,49,10,,126759,10.10s,32.66MB,12549.85,3.23MB,2.78ms,95.40%,119.84ms,95.40%,384.65,72.49%,1.39k,72.49%,,,,
33,50,10,,123315,10.10s,31.77MB,12208.9,3.15MB,2.92ms,96.42%,180.95ms,96.42%,373.51,71.70%,1.31k,71.70%,,,,
34,34,10,,124273,10.10s,32.02MB,12304.49,3.17MB,3.05ms,97.23%,135.60ms,97.23%,366.38,73.52%,1.55k,73.52%,,,,
34,35,10,,111172,10.10s,28.65MB,11008.04,2.84MB,21.73ms,95.74%,1.88s,95.74%,342.09,76.10%,1.20k,76.10%,,,,
34,36,10,,127417,10.10s,32.83MB,12615.92,3.25MB,2.85ms,92.85%,101.87ms,92.85%,375.05,75.31%,1.57k,75.31%,,,,
34,37,10,,124532,10.10s,32.09MB,12329.78,3.18MB,2.95ms,96.28%,173.10ms,96.28%,366.13,76.48%,1.49k,76.48%,,,,
34,38,10,,119797,10.10s,30.87MB,11860.71,3.06MB,5.81ms,97.81%,562.57ms,97.81%,356.38,76.32%,1.41k,76.32%,,,,
34,39,10,,114026,10.10s,29.38MB,11289.87,2.91MB,6.66ms,99.44%,1.63s,99.44%,337.33,74.54%,1.57k,74.54%,,,,
34,40,10,,118255,10.10s,30.47MB,11707.85,3.02MB,3.21ms,96.45%,143.49ms,96.45%,348.87,75.54%,1.57k,75.54%,,,,
34,41,10,,124583,10.10s,32.10MB,12335.4,3.18MB,3.16ms,97.87%,239.43ms,97.87%,366.9,75.26%,1.38k,75.26%,,,,
34,42,10,,124704,10.10s,32.13MB,12346.41,3.18MB,3.21ms,98.62%,329.20ms,98.62%,367.36,74.08%,1.58k,74.08%,,,,
34,43,10,,123306,10.10s,31.77MB,12210.38,3.15MB,3.02ms,96.43%,125.64ms,96.43%,362.86,74.08%,1.52k,74.08%,,,,
34,44,10,,122834,10.10s,31.65MB,12162.08,3.13MB,3.04ms,96.43%,114.75ms,96.43%,361.94,73.58%,1.49k,73.58%,,,,
34,45,10,,124264,10.10s,32.02MB,12303.44,3.17MB,4.15ms,98.42%,402.30ms,98.42%,367.69,76.93%,1.53k,76.93%,,,,
34,46,10,,125332,10.10s,32.29MB,12409.5,3.20MB,2.93ms,95.49%,116.03ms,95.49%,368.76,70.54%,1.10k,70.54%,,,,
34,47,10,,122203,10.10s,31.49MB,12099.6,3.12MB,3.10ms,98.29%,280.45ms,98.29%,359.5,71.94%,0.92k,71.94%,,,,
34,48,10,,125323,10.10s,32.29MB,12408,3.20MB,2.89ms,95.76%,127.35ms,95.76%,369.32,75.69%,1.58k,75.69%,,,,
34,49,10,,124003,10.10s,31.95MB,12277.33,3.16MB,2.96ms,96.21%,175.25ms,96.21%,364.77,72.71%,1.36k,72.71%,,,,
34,50,10,,124687,10.10s,32.13MB,12345.05,3.18MB,2.88ms,94.84%,169.20ms,94.84%,366.47,72.71%,1.49k,72.71%,,,,
35,35,10,,101690,10.10s,26.20MB,10068.11,2.59MB,4.39ms,97.57%,346.92ms,97.57%,290.6,73.63%,1.15k,73.63%,,,,
35,36,10,,116250,10.10s,29.95MB,11511.21,2.97MB,3.27ms,93.29%,126.48ms,93.29%,332.49,76.00%,1.54k,76.00%,,,,
35,37,10,,119660,10.10s,30.83MB,11847.69,3.05MB,3.26ms,97.26%,198.98ms,97.26%,342.13,74.84%,1.42k,74.84%,,,,
35,38,10,,120849,10.10s,31.14MB,11966.22,3.08MB,3.09ms,93.46%,73.80ms,93.46%,345.59,75.67%,1.17k,75.67%,,,,
35,39,10,,105452,10.10s,27.17MB,10440.63,2.69MB,3.64ms,95.61%,198.70ms,95.61%,301.29,73.84%,0.90k,73.84%,,,,
35,40,10,,112060,10.10s,28.87MB,11096.01,2.86MB,3.32ms,84.74%,84.36ms,84.74%,320.08,73.82%,1.03k,73.82%,,,,
35,41,10,,119014,10.10s,30.67MB,11783.16,3.04MB,3.22ms,96.53%,193.12ms,96.53%,340.53,76.71%,1.43k,76.71%,,,,
35,42,10,,120854,10.10s,31.14MB,11965.59,3.08MB,3.05ms,87.99%,79.61ms,87.99%,345.81,76.28%,1.52k,76.28%,,,,
35,43,10,,120094,10.10s,30.94MB,11890.85,3.06MB,3.49ms,99.15%,476.46ms,99.15%,343.57,74.94%,1.21k,74.94%,,,,
35,44,10,,123123,10.10s,31.72MB,12190.29,3.14MB,3.31ms,98.86%,403.57ms,98.86%,352.68,75.82%,1.65k,75.82%,,,,
35,45,10,,120947,10.10s,31.16MB,11975.25,3.09MB,3.03ms,92.63%,109.17ms,92.63%,345.7,76.48%,1.57k,76.48%,,,,
35,46,10,,121983,10.10s,31.43MB,12077.62,3.11MB,3.16ms,98.24%,303.73ms,98.24%,349.36,75.49%,1.60k,75.49%,,,,
35,47,10,,100177,10.10s,25.81MB,9918.23,2.56MB,4.44ms,97.49%,321.32ms,97.49%,286.77,76.03%,1.36k,76.03%,,,,
35,48,10,,118163,10.10s,30.45MB,11700.42,3.01MB,3.27ms,95.84%,176.42ms,95.84%,338.34,75.06%,1.53k,75.06%,,,,
35,49,10,,120274,10.10s,30.99MB,11908.96,3.07MB,3.10ms,94.31%,104.51ms,94.31%,343.58,74.05%,1.29k,74.05%,,,,
35,50,10,,123142,10.10s,31.73MB,12191.7,3.14MB,3.12ms,96.81%,197.13ms,96.81%,352.15,75.04%,1.51k,75.04%,,,,
36,36,10,,121025,10.10s,31.18MB,11983.29,3.09MB,3.56ms,98.34%,353.73ms,98.34%,336.78,75.90%,1.58k,75.90%,,,,
36,37,10,,117875,10.10s,30.37MB,11671.16,3.01MB,3.39ms,95.61%,103.87ms,95.61%,327.55,74.72%,1.48k,74.72%,,,,
36,38,10,,117061,10.10s,30.16MB,11589.85,2.99MB,3.57ms,97.47%,226.68ms,97.47%,325.44,75.29%,1.62k,75.29%,,,,
36,39,10,,121600,10.10s,31.33MB,12039.41,3.10MB,3.25ms,96.44%,161.09ms,96.44%,338.27,77.55%,1.71k,77.55%,,,,
36,40,10,,120648,10.10s,31.09MB,11945.51,3.08MB,3.26ms,96.03%,126.38ms,96.03%,335.97,76.97%,1.93k,76.97%,,,,
36,41,10,,124163,10.10s,31.99MB,12293.33,3.17MB,4.74ms,99.11%,1.05s,99.11%,346,76.40%,1.50k,76.40%,,,,
36,42,10,,125705,10.10s,32.39MB,12445.84,3.21MB,3.07ms,96.39%,160.81ms,96.39%,349,73.94%,1.22k,73.94%,,,,
36,43,10,,125774,10.10s,32.41MB,12453.77,3.21MB,3.01ms,93.99%,118.81ms,93.99%,349.36,79.39%,1.53k,79.39%,,,,
36,44,10,,82520,10.10s,21.26MB,8170.01,2.11MB,6.97ms,96.30%,556.62ms,96.30%,231.76,78.15%,2.16k,78.15%,,,,
36,45,10,,121819,10.10s,31.39MB,12060.85,3.11MB,3.27ms,98.12%,282.98ms,98.12%,338.21,72.72%,1.00k,72.72%,,,,
36,46,10,,121622,10.10s,31.34MB,12042.36,3.10MB,3.10ms,85.77%,95.43ms,85.77%,337.87,71.57%,1.04k,71.57%,,,,
36,47,10,,120788,10.10s,31.12MB,11960.81,3.08MB,3.18ms,96.45%,147.63ms,96.45%,336.55,75.82%,1.88k,75.82%,,,,
36,48,10,,122450,10.10s,31.55MB,12125.34,3.12MB,3.10ms,95.35%,192.24ms,95.35%,341.14,74.91%,1.55k,74.91%,,,,
36,49,10,,123213,10.10s,31.75MB,12200.24,3.14MB,3.05ms,93.20%,112.57ms,93.20%,342.97,74.40%,1.37k,74.40%,,,,
36,50,10,,126082,10.10s,32.49MB,12482.4,3.22MB,2.95ms,88.56%,96.64ms,88.56%,350.58,71.04%,0.91k,71.04%,,,,
37,37,10,,123670,10.10s,31.87MB,12245.12,3.16MB,3.19ms,97.23%,169.22ms,97.23%,334.69,78.62%,1.29k,78.62%,,,,
37,38,10,,124208,10.10s,32.00MB,12297.61,3.17MB,3.13ms,82.90%,98.65ms,82.90%,336.23,78.64%,1.63k,78.64%,,,,
37,39,10,,124689,10.10s,32.13MB,12346.91,3.18MB,3.12ms,82.01%,96.78ms,82.01%,337.23,77.42%,1.52k,77.42%,,,,
37,40,10,,113578,10.10s,29.27MB,11245.11,2.90MB,10.61ms,98.11%,1.84s,98.11%,311.95,76.23%,1.61k,76.23%,,,,
37,41,10,,120537,10.10s,31.06MB,11933.74,3.07MB,3.24ms,80.16%,97.14ms,80.16%,325.88,75.33%,1.08k,75.33%,,,,
37,42,10,,107669,10.10s,27.74MB,10660.4,2.75MB,3.66ms,82.37%,72.77ms,82.37%,291.63,75.47%,1.41k,75.47%,,,,
37,43,10,,113628,10.10s,29.28MB,11250.49,2.90MB,4.65ms,98.63%,702.24ms,98.63%,308.02,75.03%,1.01k,75.03%,,,,
37,44,10,,122575,10.10s,31.58MB,12136.01,3.13MB,3.12ms,65.22%,52.63ms,65.22%,331.76,78.56%,1.61k,78.56%,,,,
37,45,10,,125067,10.10s,32.23MB,12384.1,3.19MB,3.38ms,97.97%,338.10ms,97.97%,337.85,75.37%,1.22k,75.37%,,,,
37,46,10,,122810,10.10s,31.64MB,12160.06,3.13MB,3.16ms,82.87%,77.79ms,82.87%,332.45,76.24%,1.69k,76.24%,,,,
37,47,10,,120625,10.10s,31.08MB,11942.71,3.08MB,3.28ms,95.97%,228.65ms,95.97%,326.73,79.16%,1.54k,79.16%,,,,
37,48,10,,123408,10.10s,31.80MB,12220.58,3.15MB,3.13ms,90.87%,112.23ms,90.87%,334.34,76.48%,1.90k,76.48%,,,,
37,49,10,,120895,10.10s,31.15MB,11969.55,3.08MB,3.33ms,97.74%,271.26ms,97.74%,327.69,79.31%,1.64k,79.31%,,,,
37,50,10,,123178,10.10s,31.74MB,12195.87,3.14MB,5.19ms,99.46%,1.38s,99.46%,334.23,77.32%,1.36k,77.32%,,,,
38,38,10,,121982,10.10s,31.43MB,12077.71,3.11MB,3.29ms,83.71%,116.68ms,83.71%,321.54,79.10%,1.48k,79.10%,,,,
38,39,10,,122541,10.10s,31.57MB,12132.93,3.13MB,3.30ms,82.42%,98.31ms,82.42%,321.58,72.89%,1.04k,72.89%,,,,
38,40,10,,121353,10.10s,31.27MB,12015.43,3.10MB,3.30ms,68.83%,58.48ms,68.83%,319.71,78.95%,1.54k,78.95%,,,,
38,41,10,,109176,10.10s,28.13MB,10809.8,2.79MB,3.83ms,94.35%,119.05ms,94.35%,287.13,75.79%,1.49k,75.79%,,,,
38,42,10,,123335,10.10s,31.78MB,12210.84,3.15MB,3.28ms,86.75%,83.09ms,86.75%,324.65,78.18%,1.33k,78.18%,,,,
38,43,10,,122713,10.10s,31.62MB,12149.17,3.13MB,3.41ms,97.29%,269.54ms,97.29%,323.82,77.65%,1.77k,77.65%,,,,
38,44,10,,120600,10.10s,31.07MB,11940.46,3.08MB,3.35ms,94.43%,130.69ms,94.43%,317.19,78.77%,1.32k,78.77%,,,,
38,45,10,,116616,10.10s,30.05MB,11545.54,2.97MB,3.46ms,91.08%,93.70ms,91.08%,307.31,75.53%,1.41k,75.53%,,,,
38,46,10,,112549,10.10s,29.00MB,11143.09,2.87MB,3.88ms,98.42%,414.59ms,98.42%,297.35,77.67%,2.10k,77.67%,,,,
38,47,10,,113192,10.10s,29.17MB,11207.36,2.89MB,3.55ms,86.94%,99.56ms,86.94%,298.39,78.43%,1.44k,78.43%,,,,
38,48,10,,111798,10.10s,28.81MB,11068.89,2.85MB,3.67ms,94.91%,212.64ms,94.91%,294.74,79.66%,1.51k,79.66%,,,,
38,49,10,,126483,10.10s,32.59MB,12523.5,3.23MB,3.19ms,94.51%,167.93ms,94.51%,332.36,73.90%,1.03k,73.90%,,,,
38,50,10,,128343,10.10s,33.07MB,12706.62,3.27MB,3.35ms,99.17%,503.04ms,99.17%,338.35,76.78%,1.68k,76.78%,,,,
39,39,10,,126421,10.10s,32.57MB,12516.8,3.23MB,3.44ms,98.44%,314.08ms,98.44%,324.33,77.10%,1.20k,77.10%,,,,
39,40,10,,117470,10.10s,30.27MB,11630.78,3.00MB,3.60ms,93.26%,138.02ms,93.26%,301.48,77.72%,1.49k,77.72%,,,,
39,41,10,,104967,10.10s,27.05MB,10392.56,2.68MB,4.34ms,96.70%,278.50ms,96.70%,270.16,74.56%,1.68k,74.56%,,,,
39,42,10,,126909,10.10s,32.70MB,12565.45,3.24MB,3.22ms,67.90%,92.29ms,67.90%,326.29,80.05%,1.92k,80.05%,,,,
39,43,10,,126116,10.10s,32.50MB,12487.86,3.22MB,3.35ms,96.07%,217.74ms,96.07%,323.63,77.76%,1.47k,77.76%,,,,
39,44,10,,126786,10.10s,32.67MB,12553.01,3.23MB,3.32ms,94.48%,146.17ms,94.48%,325.55,80.10%,1.60k,80.10%,,,,
39,45,10,,124964,10.10s,32.20MB,12372.81,3.19MB,4.82ms,99.43%,1.14s,99.43%,321.51,77.51%,1.56k,77.51%,,,,
39,46,10,,127604,10.10s,32.88MB,12634.58,3.26MB,3.33ms,95.45%,180.95ms,95.45%,327.01,74.00%,1.42k,74.00%,,,,
39,47,10,,125250,10.10s,32.27MB,12402.05,3.20MB,3.38ms,95.08%,155.34ms,95.08%,320.93,75.95%,1.32k,75.95%,,,,
39,48,10,,120610,10.10s,31.08MB,11942.68,3.08MB,3.65ms,97.54%,308.19ms,97.54%,309.69,77.84%,1.47k,77.84%,,,,
39,49,10,,122689,10.10s,31.61MB,12147.05,3.13MB,3.37ms,93.07%,128.40ms,93.07%,314.5,74.69%,1.21k,74.69%,,,,
39,50,10,,121723,10.10s,31.36MB,12051.78,3.11MB,3.39ms,92.33%,105.25ms,92.33%,312.9,77.23%,1.90k,77.23%,,,,
40,40,10,,120226,10.10s,30.98MB,11903,3.07MB,3.87ms,98.12%,378.31ms,98.12%,301.32,78.85%,1.36k,78.85%,,,,
40,41,10,,114635,10.10s,29.54MB,11351.73,2.92MB,3.75ms,94.71%,179.02ms,94.71%,287.69,77.94%,2.08k,77.94%,,,,
40,42,10,,104688,10.10s,26.97MB,10365.02,2.67MB,4.08ms,79.81%,119.65ms,79.81%,262.19,77.91%,1.36k,77.91%,,,,
40,43,10,,118058,10.10s,30.42MB,11689.16,3.01MB,3.60ms,93.21%,111.21ms,93.21%,295.76,79.58%,1.60k,79.58%,,,,
40,44,10,,118193,10.10s,30.45MB,11703.03,3.02MB,3.73ms,97.46%,246.31ms,97.46%,295.17,79.69%,1.22k,79.69%,,,,
40,45,10,,122488,10.10s,31.56MB,12127.5,3.12MB,3.45ms,73.82%,68.30ms,73.82%,306.34,78.25%,1.60k,78.25%,,,,
40,46,10,,116976,10.10s,30.14MB,11581.82,2.98MB,3.68ms,97.37%,304.53ms,97.37%,292.72,79.65%,1.62k,79.65%,,,,
40,47,10,,114989,10.10s,29.63MB,11385.2,2.93MB,3.69ms,85.65%,103.12ms,85.65%,287.9,80.66%,1.51k,80.66%,,,,
40,48,10,,116714,10.10s,30.07MB,11555.66,2.98MB,3.84ms,99.07%,494.84ms,99.07%,292.43,82.12%,1.63k,82.12%,,,,
40,49,10,,118467,10.10s,30.53MB,11729.83,3.02MB,3.52ms,77.85%,116.61ms,77.85%,296.2,80.22%,1.23k,80.22%,,,,
40,50,10,,117992,10.10s,30.40MB,11681.91,3.01MB,3.76ms,98.29%,331.38ms,98.29%,294.89,77.68%,1.05k,77.68%,,,,
41,41,10,,120030,10.10s,30.93MB,11883.43,3.06MB,4.27ms,99.46%,753.53ms,99.46%,293.66,83.86%,1.50k,83.86%,,,,
41,42,10,,120494,10.10s,31.05MB,11930.26,3.07MB,3.60ms,83.53%,124.63ms,83.53%,293.79,76.90%,1.29k,76.90%,,,,
41,43,10,,107263,10.10s,27.64MB,10620.38,2.74MB,4.04ms,80.54%,94.98ms,80.54%,261.8,76.14%,1.08k,76.14%,,,,
41,44,10,,117083,10.10s,30.17MB,11593.16,2.99MB,3.67ms,77.52%,103.72ms,77.52%,286.36,78.92%,1.83k,78.92%,,,,
41,45,10,,119436,10.10s,30.77MB,11825.18,3.05MB,3.76ms,98.18%,318.27ms,98.18%,291.56,80.61%,1.40k,80.61%,,,,
41,46,10,,121037,10.10s,31.19MB,11983.88,3.09MB,3.59ms,94.05%,117.60ms,94.05%,294.95,78.68%,1.01k,78.68%,,,,
41,47,10,,121715,10.10s,31.36MB,12052.09,3.11MB,5.17ms,98.03%,205.79ms,98.03%,298.09,82.96%,1.54k,82.96%,,,,
41,48,10,,121350,10.10s,31.27MB,12014.12,3.10MB,3.74ms,98.03%,266.26ms,98.03%,296.67,81.31%,1.70k,81.31%,,,,
41,49,10,,122070,10.10s,31.45MB,12086.16,3.11MB,3.53ms,82.93%,95.47ms,82.93%,297.71,74.31%,1.15k,74.31%,,,,
41,50,10,,122714,10.10s,31.62MB,12149.79,3.13MB,3.85ms,99.17%,501.86ms,99.17%,299.68,76.85%,1.12k,76.85%,,,,
42,42,10,,120605,10.10s,31.08MB,11941.03,3.08MB,3.70ms,84.46%,105.21ms,84.46%,286.83,78.18%,1.07k,78.18%,,,,
42,43,10,,122012,10.10s,31.44MB,12080.85,3.11MB,3.76ms,98.38%,335.24ms,98.38%,290.45,80.43%,1.21k,80.43%,,,,
42,44,10,,120387,10.10s,31.02MB,11919.83,3.07MB,3.68ms,83.56%,122.45ms,83.56%,286.81,80.91%,1.49k,80.91%,,,,
42,45,10,,121452,10.10s,31.29MB,12024.27,3.10MB,4.59ms,99.30%,835.82ms,99.30%,289.58,76.95%,1.32k,76.95%,,,,
42,46,10,,106554,10.10s,27.46MB,10550.24,2.72MB,4.54ms,96.79%,221.43ms,96.79%,253.76,79.54%,1.07k,79.54%,,,,
